report_date,bond,bond_yield,years_to_maturity
2025-03-28,ZARGB3,8.655,3.0
2025-03-28,ZARGB15,11.555,15.0
2025-03-27,R2035,10.665,9.924709103353868
2025-03-27,R2040,11.54,14.847364818617386
2025-03-27,R2038,11.155,13.010266940451745
2025-03-27,R2037,11.13,11.849418206707734
2025-03-27,R209,10.91,11.011635865845312
2025-03-27,R213,9.575,5.924709103353867
2025-03-27,R2033,9.965,8.010951403148528
2025-03-27,R2032,9.915,7.011635865845311
2025-03-27,R2030,9.13,4.848733744010952
2025-03-27,R186,8.28,1.735797399041752
2025-03-27,R214,11.465,15.926078028747432
2025-03-27,SATB12M,7.893,1.0
2025-03-27,R2044,11.69,18.847364818617383
2025-03-27,R2048,11.645,22.924024640657084
2025-03-27,ZARGB2,8.352,2.0
2025-03-27,ZARGB3,8.625,3.0
2025-03-27,ZARGB5,9.191,5.0
2025-03-27,ZARGB10,10.68,10.0
2025-03-27,ZARGB15,11.53,15.0
2025-03-27,ZARGB20,11.677,20.0
2025-03-27,ZARGB25,11.627,25.0
2025-03-27,ZARGB30,11.583,30.0
2025-03-27,R2053,11.6,28.01095140314853
2025-03-26,R2035,10.635,9.927446954141
2025-03-26,SATB12M,7.893,1.0
2025-03-26,R2038,11.105,13.013004791238878
2025-03-26,R2037,11.095,11.852156057494868
2025-03-26,R209,10.87,11.014373716632443
2025-03-26,R186,8.265,1.7385352498288844
2025-03-26,R2033,9.915,8.013689253935661
2025-03-26,R2032,9.865,7.014373716632443
2025-03-26,R213,9.52,5.927446954141
2025-03-26,R2030,9.095,4.851471594798084
2025-03-26,R214,11.435,15.928815879534566
2025-03-26,R2040,11.5,14.850102669404516
2025-03-26,R2048,11.595,22.92676249144421
2025-03-26,R2044,11.65,18.85010266940452
2025-03-26,ZARGB15,11.492,15.0
2025-03-26,ZARGB30,11.553,30.0
2025-03-26,ZARGB25,11.583,25.0
2025-03-26,ZARGB20,11.635,20.0
2025-03-26,R2053,11.565,28.01368925393566
2025-03-26,ZARGB10,10.649,10.0
2025-03-26,ZARGB5,9.152,5.0
2025-03-26,ZARGB3,8.601,3.0
2025-03-26,ZARGB2,8.334,2.0
2025-03-25,R2040,11.575,14.85284052019165
2025-03-25,SATB12M,7.893,1.0
2025-03-25,R186,8.285,1.7412731006160165
2025-03-25,R2030,9.135,4.854209445585216
2025-03-25,R213,9.565,5.930184804928132
2025-03-25,R2032,9.91,7.017111567419575
2025-03-25,R2033,9.96,8.016427104722792
2025-03-25,R2035,10.695,9.930184804928132
2025-03-25,R209,10.925,11.017111567419576
2025-03-25,R2037,11.15,11.854893908282
2025-03-25,R2038,11.165,13.015742642026009
2025-03-25,R214,11.505,15.931553730321696
2025-03-25,ZARGB30,11.628,30.0
2025-03-25,R2048,11.69,22.92950034223135
2025-03-25,R2053,11.645,28.016427104722798
2025-03-25,ZARGB2,8.355,2.0
2025-03-25,ZARGB3,8.628,3.0
2025-03-25,ZARGB5,9.192,5.0
2025-03-25,ZARGB10,10.708,10.0
2025-03-25,ZARGB15,11.566,15.0
2025-03-25,ZARGB20,11.726,20.0
2025-03-25,ZARGB25,11.672,25.0
2025-03-25,R2044,11.74,18.85284052019165
2025-03-24,R2032,9.86,7.019849418206708
2025-03-24,R2037,11.095,11.85763175906913
2025-03-24,R209,10.885,11.019849418206707
2025-03-24,R2035,10.645,9.932922655715265
2025-03-24,R2033,9.92,8.019164955509925
2025-03-24,R214,11.435,15.93429158110883
2025-03-24,R213,9.515,5.932922655715264
2025-03-24,R2030,9.105,4.856947296372348
2025-03-24,R186,8.25,1.7440109514031483
2025-03-24,SATB12M,7.893,1.0
2025-03-24,R2040,11.495,14.85557837097878
2025-03-24,R2038,11.125,13.018480492813142
2025-03-24,R2044,11.68,18.855578370978783
2025-03-24,ZARGB10,10.658,10.0
2025-03-24,ZARGB30,11.567,30.0
2025-03-24,ZARGB25,11.601,25.0
2025-03-24,ZARGB20,11.662,20.0
2025-03-24,ZARGB15,11.488,15.0
2025-03-24,R2048,11.615,22.93223819301848
2025-03-24,ZARGB5,9.158,5.0
2025-03-24,ZARGB2,8.32,2.0
2025-03-24,R2053,11.58,28.019164955509925
2025-03-24,ZARGB3,8.594,3.0
2025-03-21,R209,10.815,11.028062970568104
2025-03-21,R2044,11.555,18.863791923340177
2025-03-21,R214,11.335,15.942505133470226
2025-03-21,R2040,11.4,14.86379192334018
2025-03-21,R2038,11.045,13.02669404517454
2025-03-21,R2037,11.025,11.865845311430528
2025-03-21,R2033,9.865,8.02737850787132
2025-03-21,R2035,10.57,9.94113620807666
2025-03-21,R2032,9.81,7.028062970568104
2025-03-21,R213,9.465,5.94113620807666
2025-03-21,R2030,9.045,4.865160848733744
2025-03-21,R2048,11.5,22.94045174537988
2025-03-21,SATB12M,7.927,1.0
2025-03-21,R186,8.21,1.7522245037645447
2025-03-21,R2053,11.46,28.02737850787132
2025-03-21,ZARGB2,8.276,2.0
2025-03-21,ZARGB30,11.445,30.0
2025-03-21,ZARGB3,8.544,3.0
2025-03-21,SATB9M,8.05,0.75
2025-03-21,SATB6M,7.93,0.5
2025-03-21,SATB3M,7.48,0.25
2025-03-21,REPO,7.5,0.0
2025-03-21,ZARGB25,11.484,25.0
2025-03-21,ZARGB20,11.54,20.0
2025-03-21,ZARGB15,11.392,15.0
2025-03-21,ZARGB10,10.582,10.0
2025-03-21,ZARGB5,9.096,5.0
2025-03-20,R214,11.335,15.94524298425736
2025-03-20,R186,8.21,1.754962354551677
2025-03-20,R2030,9.045,4.867898699520876
2025-03-20,R213,9.465,5.943874058863792
2025-03-20,R2032,9.81,7.030800821355236
2025-03-20,R2033,9.865,8.030116358658454
2025-03-20,R2035,10.57,9.943874058863791
2025-03-20,R209,10.815,11.030800821355236
2025-03-20,R2037,11.025,11.86858316221766
2025-03-20,R2038,11.045,13.02943189596167
2025-03-20,R2040,11.4,14.86652977412731
2025-03-20,SATB12M,7.927,1.0
2025-03-20,R2044,11.555,18.86652977412731
2025-03-20,ZARGB10,10.581,10.0
2025-03-20,ZARGB30,11.445,30.0
2025-03-20,ZARGB25,11.484,25.0
2025-03-20,ZARGB20,11.54,20.0
2025-03-20,ZARGB15,11.393,15.0
2025-03-20,R2048,11.5,22.94318959616701
2025-03-20,ZARGB5,9.095,5.0
2025-03-20,ZARGB3,8.543,3.0
2025-03-20,ZARGB2,8.275,2.0
2025-03-20,R2053,11.46,28.030116358658454
2025-03-19,R214,11.32,15.94798083504449
2025-03-19,R186,8.225,1.757700205338809
2025-03-19,R2030,9.065,4.870636550308008
2025-03-19,R213,9.485,5.946611909650924
2025-03-19,R2032,9.815,7.0335386721423685
2025-03-19,R2033,9.88,8.032854209445585
2025-03-19,R2035,10.575,9.946611909650924
2025-03-19,R209,10.805,11.033538672142368
2025-03-19,R2037,11.015,11.871321013004792
2025-03-19,R2038,11.045,13.032169746748805
2025-03-19,R2040,11.39,14.869267624914444
2025-03-19,SATB12M,7.927,1.0
2025-03-19,R2044,11.55,18.869267624914443
2025-03-19,R2053,11.455,28.032854209445585
2025-03-19,ZARGB2,8.29,2.0
2025-03-19,ZARGB3,8.56,3.0
2025-03-19,ZARGB5,9.114,5.0
2025-03-19,ZARGB10,10.585,10.0
2025-03-19,ZARGB15,11.382,15.0
2025-03-19,ZARGB20,11.534,20.0
2025-03-19,ZARGB25,11.476,25.0
2025-03-19,ZARGB30,11.442,30.0
2025-03-19,R2048,11.49,22.94592744695414
2025-03-18,R2033,9.925,8.035592060232718
2025-03-18,R2038,11.07,13.034907597535934
2025-03-18,R2037,11.045,11.874058863791925
2025-03-18,R209,10.84,11.0362765229295
2025-03-18,R2035,10.615,9.949349760438055
2025-03-18,SATB12M,7.927,1.0
2025-03-18,R2032,9.87,7.036276522929501
2025-03-18,R213,9.535,5.949349760438056
2025-03-18,R2030,9.115,4.87337440109514
2025-03-18,R186,8.245,1.7604380561259412
2025-03-18,R2040,11.39,14.872005475701574
2025-03-18,R214,11.315,15.950718685831625
2025-03-18,R2044,11.53,18.87200547570157
2025-03-18,R2053,11.43,28.03559206023272
2025-03-18,ZARGB2,8.312,2.0
2025-03-18,ZARGB3,8.591,3.0
2025-03-18,ZARGB5,9.163,5.0
2025-03-18,ZARGB10,10.624,10.0
2025-03-18,ZARGB15,11.382,15.0
2025-03-18,ZARGB20,11.514,20.0
2025-03-18,ZARGB25,11.454,25.0
2025-03-18,ZARGB30,11.415,30.0
2025-03-18,R2048,11.47,22.94866529774127
2025-03-17,R2033,9.94,8.038329911019849
2025-03-17,R2038,11.085,13.037645448323069
2025-03-17,R2037,11.065,11.876796714579056
2025-03-17,R209,10.855,11.039014373716633
2025-03-17,R2035,10.625,9.952087611225188
2025-03-17,R214,11.33,15.953456536618754
2025-03-17,R2032,9.88,7.039014373716633
2025-03-17,R213,9.56,5.952087611225188
2025-03-17,R2030,9.15,4.876112251882272
2025-03-17,SATB12M,7.927,1.0
2025-03-17,R186,8.285,1.7631759069130732
2025-03-17,R2040,11.405,14.874743326488709
2025-03-17,ZARGB25,11.47,25.0
2025-03-17,R2044,11.55,18.874743326488705
2025-03-17,R2053,11.455,28.03832991101985
2025-03-17,ZARGB2,8.35,2.0
2025-03-17,ZARGB3,8.628,3.0
2025-03-17,ZARGB5,9.196,5.0
2025-03-17,ZARGB10,10.634,10.0
2025-03-17,ZARGB15,11.397,15.0
2025-03-17,ZARGB20,11.531,20.0
2025-03-17,ZARGB30,11.445,30.0
2025-03-17,R2048,11.48,22.951403148528406
2025-03-14,R2035,10.595,9.960301163586584
2025-03-14,R214,11.295,15.961670088980153
2025-03-14,R2040,11.37,14.882956878850102
2025-03-14,R2038,11.05,13.045859000684462
2025-03-14,R2037,11.03,11.885010266940451
2025-03-14,R209,10.825,11.047227926078028
2025-03-14,R186,8.28,1.7713894592744694
2025-03-14,R2033,9.92,8.046543463381246
2025-03-14,R2032,9.86,7.047227926078029
2025-03-14,R213,9.55,5.960301163586585
2025-03-14,R2030,9.14,4.884325804243669
2025-03-14,SATB12M,7.96,1.0
2025-03-14,R2044,11.515,18.882956878850106
2025-03-14,R2048,11.445,22.9596167008898
2025-03-14,R2053,11.415,28.046543463381244
2025-03-14,ZARGB25,11.433,25.0
2025-03-14,ZARGB2,8.343,2.0
2025-03-14,SATB9M,8.09,0.75
2025-03-14,SATB6M,7.96,0.5
2025-03-14,SATB3M,7.5,0.25
2025-03-14,ZARGB30,11.404,30.0
2025-03-14,REPO,7.5,0.0
2025-03-14,ZARGB20,11.496,20.0
2025-03-14,ZARGB15,11.363,15.0
2025-03-14,ZARGB10,10.602,10.0
2025-03-14,ZARGB5,9.183,5.0
2025-03-14,ZARGB3,8.619,3.0
2025-03-13,R214,11.225,15.964407939767282
2025-03-13,SATB12M,7.96,1.0
2025-03-13,R186,8.27,1.7741273100616015
2025-03-13,R2030,9.1,4.887063655030801
2025-03-13,R213,9.51,5.963039014373717
2025-03-13,R2032,9.81,7.049965776865161
2025-03-13,R2033,9.86,8.049281314168377
2025-03-13,R2035,10.54,9.963039014373717
2025-03-13,R209,10.76,11.04996577686516
2025-03-13,R2037,10.96,11.887748117727584
2025-03-13,R2038,10.97,13.048596851471595
2025-03-13,R2040,11.295,14.885694729637237
2025-03-13,R2044,11.45,18.885694729637237
2025-03-13,ZARGB5,9.142,5.0
2025-03-13,ZARGB25,11.366,25.0
2025-03-13,ZARGB20,11.431,20.0
2025-03-13,ZARGB15,11.288,15.0
2025-03-13,ZARGB10,10.546,10.0
2025-03-13,ZARGB30,11.332,30.0
2025-03-13,ZARGB3,8.596,3.0
2025-03-13,ZARGB2,8.33,2.0
2025-03-13,R2053,11.345,28.04928131416838
2025-03-13,R2048,11.38,22.96235455167693
2025-03-12,R214,11.16,15.967145790554415
2025-03-12,SATB12M,7.96,1.0
2025-03-12,R186,8.24,1.7768651608487338
2025-03-12,R2030,9.07,4.889801505817933
2025-03-12,R213,9.47,5.965776865160849
2025-03-12,R2032,9.78,7.052703627652293
2025-03-12,R2033,9.875,8.05201916495551
2025-03-12,R2035,10.49,9.96577686516085
2025-03-12,R209,10.71,11.052703627652292
2025-03-12,R2037,10.915,11.890485968514716
2025-03-12,R2038,10.93,13.051334702258726
2025-03-12,R2040,11.23,14.888432580424366
2025-03-12,R2044,11.395,18.888432580424368
2025-03-12,ZARGB30,11.272,30.0
2025-03-12,R2053,11.285,28.05201916495551
2025-03-12,ZARGB2,8.299,2.0
2025-03-12,ZARGB3,8.566,3.0
2025-03-12,ZARGB5,9.11,5.0
2025-03-12,ZARGB10,10.496,10.0
2025-03-12,ZARGB15,11.223,15.0
2025-03-12,ZARGB20,11.375,20.0
2025-03-12,ZARGB25,11.306,25.0
2025-03-12,R2048,11.32,22.965092402464062
2025-03-11,R2032,9.735,7.055441478439425
2025-03-11,R2037,10.89,11.893223819301848
2025-03-11,R209,10.69,11.055441478439423
2025-03-11,R2035,10.465,9.96851471594798
2025-03-11,R2033,9.83,8.054757015742641
2025-03-11,R2040,11.22,14.8911704312115
2025-03-11,R213,9.425,5.968514715947981
2025-03-11,R2030,9.025,4.892539356605065
2025-03-11,R186,8.22,1.779603011635866
2025-03-11,SATB12M,7.96,1.0
2025-03-11,R2038,10.91,13.05407255304586
2025-03-11,R214,11.145,15.969883641341546
2025-03-11,ZARGB30,11.243,30.0
2025-03-11,R2048,11.305,22.9678302532512
2025-03-11,R2053,11.26,28.05475701574264
2025-03-11,ZARGB2,8.277,2.0
2025-03-11,ZARGB3,8.535,3.0
2025-03-11,ZARGB5,9.064,5.0
2025-03-11,ZARGB10,10.47,10.0
2025-03-11,ZARGB15,11.213,15.0
2025-03-11,ZARGB20,11.349,20.0
2025-03-11,ZARGB25,11.287,25.0
2025-03-11,R2044,11.365,18.8911704312115
2025-03-10,R2033,9.855,8.057494866529774
2025-03-10,R2038,10.945,13.05681040383299
2025-03-10,R2037,10.915,11.89596167008898
2025-03-10,R209,10.715,11.058179329226558
2025-03-10,R2035,10.49,9.971252566735114
2025-03-10,R214,11.175,15.97262149212868
2025-03-10,R2032,9.76,7.058179329226557
2025-03-10,R213,9.445,5.971252566735113
2025-03-10,R2030,9.03,4.895277207392197
2025-03-10,R186,8.22,1.782340862422998
2025-03-10,SATB12M,7.96,1.0
2025-03-10,R2040,11.25,14.89390828199863
2025-03-10,R2053,11.31,28.057494866529773
2025-03-10,R2044,11.4,18.89390828199863
2025-03-10,R2048,11.34,22.97056810403833
2025-03-10,ZARGB2,8.276,2.0
2025-03-10,ZARGB3,8.536,3.0
2025-03-10,ZARGB5,9.069,5.0
2025-03-10,ZARGB10,10.495,10.0
2025-03-10,ZARGB15,11.243,15.0
2025-03-10,ZARGB20,11.384,20.0
2025-03-10,ZARGB25,11.328,25.0
2025-03-10,ZARGB30,11.299,30.0
2025-03-07,R2035,10.565,9.979466119096507
2025-03-07,R214,11.25,15.980835044490076
2025-03-07,R2040,11.335,14.902121834360027
2025-03-07,R2038,11.025,13.065023956194388
2025-03-07,R2037,10.995,11.904175222450377
2025-03-07,R209,10.79,11.066392881587952
2025-03-07,R2048,11.415,22.978781656399725
2025-03-07,R2033,9.925,8.06570841889117
2025-03-07,R2032,9.83,7.066392881587953
2025-03-07,R213,9.51,5.979466119096509
2025-03-07,R2030,9.09,4.903490759753593
2025-03-07,SATB12M,8.005,1.0
2025-03-07,R2044,11.485,18.902121834360027
2025-03-07,R186,8.255,1.790554414784394
2025-03-07,R2053,11.385,28.06570841889117
2025-03-07,ZARGB25,11.403,25.0
2025-03-07,REPO,7.5,0.0
2025-03-07,SATB9M,8.16,0.75
2025-03-07,SATB6M,7.98,0.5
2025-03-07,SATB3M,7.53,0.25
2025-03-07,ZARGB30,11.374,30.0
2025-03-07,ZARGB2,8.311,2.0
2025-03-07,ZARGB20,11.466,20.0
2025-03-07,ZARGB10,10.57,10.0
2025-03-07,ZARGB5,9.126,5.0
2025-03-07,ZARGB3,8.579,3.0
2025-03-07,ZARGB15,11.328,15.0
2025-03-06,R2033,9.88,8.068446269678303
2025-03-06,R2038,10.93,13.06776180698152
2025-03-06,R2037,10.92,11.906913073237508
2025-03-06,R209,10.705,11.069130732375086
2025-03-06,R2035,10.485,9.982203969883642
2025-03-06,R2030,9.05,4.906228610540725
2025-03-06,R2032,9.785,7.069130732375085
2025-03-06,R213,9.465,5.982203969883641
2025-03-06,R186,8.24,1.7932922655715264
2025-03-06,SATB12M,8.005,1.0
2025-03-06,R214,11.135,15.983572895277208
2025-03-06,R2040,11.225,14.90485968514716
2025-03-06,R2048,11.295,22.981519507186857
2025-03-06,R2044,11.36,18.90485968514716
2025-03-06,ZARGB10,10.488,10.0
2025-03-06,ZARGB25,11.283,25.0
2025-03-06,ZARGB20,11.343,20.0
2025-03-06,ZARGB15,11.218,15.0
2025-03-06,ZARGB30,11.254,30.0
2025-03-06,ZARGB5,9.085,5.0
2025-03-06,ZARGB3,8.553,3.0
2025-03-06,ZARGB2,8.293,2.0
2025-03-06,R2053,11.265,28.0684462696783
2025-03-05,R214,11.065,15.98631074606434
2025-03-05,R186,8.24,1.7960301163586585
2025-03-05,R2030,9.02,4.908966461327857
2025-03-05,R213,9.43,5.984941820670773
2025-03-05,R2032,9.745,7.0718685831622174
2025-03-05,R2033,9.845,8.071184120465434
2025-03-05,R2035,10.43,9.984941820670771
2025-03-05,R209,10.65,11.071868583162216
2025-03-05,R2037,10.855,11.90965092402464
2025-03-05,R2038,10.875,13.070499657768652
2025-03-05,R2040,11.165,14.907597535934292
2025-03-05,SATB12M,8.005,1.0
2025-03-05,R2044,11.285,18.90759753593429
2025-03-05,ZARGB10,10.433,10.0
2025-03-05,ZARGB30,11.181,30.0
2025-03-05,ZARGB25,11.205,25.0
2025-03-05,ZARGB20,11.266,20.0
2025-03-05,ZARGB15,11.157,15.0
2025-03-05,R2048,11.215,22.98425735797399
2025-03-05,ZARGB5,9.053,5.0
2025-03-05,ZARGB3,8.541,3.0
2025-03-05,ZARGB2,8.291,2.0
2025-03-05,R2053,11.19,28.07118412046544
2025-03-04,R2040,11.17,14.910335386721425
2025-03-04,SATB12M,8.005,1.0
2025-03-04,R186,8.245,1.7987679671457906
2025-03-04,R2030,9.035,4.91170431211499
2025-03-04,R213,9.45,5.987679671457905
2025-03-04,R2032,9.765,7.0746064339493495
2025-03-04,R2033,9.88,8.073921971252567
2025-03-04,R2035,10.435,9.987679671457906
2025-03-04,R209,10.66,11.07460643394935
2025-03-04,R2037,10.86,11.912388774811772
2025-03-04,R2038,10.885,13.073237508555785
2025-03-04,R214,11.09,15.989048596851472
2025-03-04,ZARGB30,11.204,30.0
2025-03-04,R2048,11.245,22.98699520876112
2025-03-04,R2053,11.215,28.073921971252567
2025-03-04,ZARGB2,8.296,2.0
2025-03-04,ZARGB3,8.549,3.0
2025-03-04,ZARGB5,9.068,5.0
2025-03-04,ZARGB10,10.437,10.0
2025-03-04,ZARGB15,11.164,15.0
2025-03-04,ZARGB20,11.289,20.0
2025-03-04,ZARGB25,11.233,25.0
2025-03-04,R2044,11.305,18.910335386721425
2025-03-03,R2033,9.97,8.0766598220397
2025-03-03,R2038,10.955,13.075975359342916
2025-03-03,R2037,10.93,11.915126625598903
2025-03-03,R209,10.725,11.077344284736482
2025-03-03,R2035,10.51,9.990417522245036
2025-03-03,R214,11.16,15.991786447638605
2025-03-03,R2032,9.83,7.077344284736482
2025-03-03,R213,9.515,5.990417522245037
2025-03-03,R2030,9.105,4.914442162902122
2025-03-03,R186,8.295,1.8015058179329224
2025-03-03,SATB12M,8.005,1.0
2025-03-03,R2040,11.25,14.913073237508556
2025-03-03,ZARGB30,11.272,30.0
2025-03-03,R2044,11.38,18.91307323750856
2025-03-03,R2053,11.285,28.076659822039694
2025-03-03,ZARGB2,8.346,2.0
2025-03-03,ZARGB3,8.606,3.0
2025-03-03,ZARGB5,9.136,5.0
2025-03-03,ZARGB10,10.511,10.0
2025-03-03,ZARGB15,11.244,15.0
2025-03-03,ZARGB20,11.364,20.0
2025-03-03,ZARGB25,11.306,25.0
2025-03-03,R2048,11.32,22.989733059548254
2025-02-28,R2035,10.53,9.998631074606434
2025-02-28,R214,11.18,16.0
2025-02-28,R2040,11.265,14.921286789869953
2025-02-28,R2038,10.985,13.084188911704311
2025-02-28,R2037,10.95,11.9233401779603
2025-02-28,R209,10.745,11.08555783709788
2025-02-28,SATB12M,8.027,1.0
2025-02-28,R2033,9.995,8.084873374401095
2025-02-28,R2032,9.84,7.085557837097878
2025-02-28,R213,9.535,5.9986310746064335
2025-02-28,R2030,9.13,4.922655715263518
2025-02-28,R2048,11.34,22.99794661190965
2025-02-28,R2044,11.39,18.921286789869956
2025-02-28,R186,8.31,1.809719370294319
2025-02-28,R2053,11.305,28.08487337440109
2025-02-28,ZARGB25,11.326,25.0
2025-02-28,REPO,7.5,0.0
2025-02-28,SATB9M,8.16,0.75
2025-02-28,SATB6M,7.98,0.5
2025-02-28,SATB3M,7.53,0.25
2025-02-28,ZARGB30,11.292,30.0
2025-02-28,ZARGB2,8.36,2.0
2025-02-28,ZARGB20,11.377,20.0
2025-02-28,ZARGB10,10.528,10.0
2025-02-28,ZARGB5,9.158,5.0
2025-02-28,ZARGB3,8.623,3.0
2025-02-28,ZARGB15,11.26,15.0
2025-02-27,R2033,9.95,8.087611225188228
2025-02-27,R2038,10.955,13.086926762491444
2025-02-27,R2037,10.915,11.926078028747432
2025-02-27,R209,10.715,11.08829568788501
2025-02-27,R2035,10.5,10.001368925393566
2025-02-27,R2030,9.075,4.9253935660506505
2025-02-27,R2032,9.785,7.08829568788501
2025-02-27,R213,9.485,6.001368925393567
2025-02-27,R186,8.28,1.8124572210814511
2025-02-27,SATB12M,8.027,1.0
2025-02-27,R214,11.125,16.00273785078713
2025-02-27,R2040,11.225,14.924024640657084
2025-02-27,R2048,11.29,23.000684462696785
2025-02-27,R2044,11.345,18.924024640657084
2025-02-27,ZARGB10,10.498,10.0
2025-02-27,ZARGB25,11.276,25.0
2025-02-27,ZARGB20,11.331,20.0
2025-02-27,ZARGB15,11.219,15.0
2025-02-27,ZARGB30,11.242,30.0
2025-02-27,ZARGB5,9.102,5.0
2025-02-27,ZARGB3,8.583,3.0
2025-02-27,ZARGB2,8.328,2.0
2025-02-27,R2053,11.255,28.087611225188223
2025-02-26,R214,11.065,16.005475701574266
2025-02-26,R186,8.26,1.8151950718685832
2025-02-26,R2030,9.035,4.928131416837783
2025-02-26,R213,9.45,6.0041067761806985
2025-02-26,R2032,9.75,7.091033538672143
2025-02-26,R2033,9.91,8.09034907597536
2025-02-26,R2035,10.435,10.0041067761807
2025-02-26,R209,10.65,11.091033538672145
2025-02-26,R2037,10.85,11.928815879534566
2025-02-26,R2038,10.895,13.089664613278575
2025-02-26,R2040,11.145,14.926762491444215
2025-02-26,SATB12M,8.027,1.0
2025-02-26,R2044,11.275,18.92676249144421
2025-02-26,ZARGB10,10.432,10.0
2025-02-26,ZARGB30,11.172,30.0
2025-02-26,ZARGB25,11.206,25.0
2025-02-26,ZARGB20,11.261,20.0
2025-02-26,ZARGB15,11.14,15.0
2025-02-26,R2048,11.22,23.00342231348392
2025-02-26,ZARGB5,9.061,5.0
2025-02-26,ZARGB3,8.554,3.0
2025-02-26,ZARGB2,8.306,2.0
2025-02-26,R2053,11.185,28.09034907597536
2025-02-25,R2040,11.205,14.929500342231348
2025-02-25,SATB12M,8.027,1.0
2025-02-25,R186,8.26,1.8179329226557157
2025-02-25,R2030,9.055,4.930869267624915
2025-02-25,R213,9.48,6.006844626967831
2025-02-25,R2032,9.78,7.093771389459275
2025-02-25,R2033,9.94,8.093086926762492
2025-02-25,R2035,10.525,10.00684462696783
2025-02-25,R209,10.715,11.093771389459274
2025-02-25,R2037,10.91,11.931553730321696
2025-02-25,R2038,10.955,13.092402464065708
2025-02-25,R214,11.115,16.008213552361397
2025-02-25,ZARGB30,11.218,30.0
2025-02-25,R2048,11.28,23.006160164271048
2025-02-25,R2053,11.235,28.09308692676249
2025-02-25,ZARGB2,8.306,2.0
2025-02-25,ZARGB3,8.561,3.0
2025-02-25,ZARGB5,9.081,5.0
2025-02-25,ZARGB10,10.521,10.0
2025-02-25,ZARGB15,11.2,15.0
2025-02-25,ZARGB20,11.313,20.0
2025-02-25,ZARGB25,11.263,25.0
2025-02-25,R2044,11.325,18.92950034223135
2025-02-24,R2033,9.98,8.095824777549623
2025-02-24,R2038,10.98,13.09514031485284
2025-02-24,R2037,10.935,11.93429158110883
2025-02-24,R209,10.735,11.096509240246409
2025-02-24,R2035,10.53,10.009582477754964
2025-02-24,R214,11.12,16.01095140314853
2025-02-24,R2032,9.815,7.096509240246407
2025-02-24,R213,9.505,6.009582477754963
2025-02-24,R2030,9.105,4.933607118412047
2025-02-24,R186,8.29,1.8206707734428476
2025-02-24,SATB12M,8.027,1.0
2025-02-24,R2040,11.2,14.93223819301848
2025-02-24,ZARGB30,11.232,30.0
2025-02-24,R2044,11.335,18.93223819301848
2025-02-24,R2053,11.245,28.095824777549623
2025-02-24,ZARGB2,8.337,2.0
2025-02-24,ZARGB3,8.598,3.0
2025-02-24,ZARGB5,9.128,5.0
2025-02-24,ZARGB10,10.525,10.0
2025-02-24,ZARGB15,11.196,15.0
2025-02-24,ZARGB20,11.321,20.0
2025-02-24,ZARGB25,11.266,25.0
2025-02-24,R2048,11.28,23.00889801505818
2025-02-21,R2035,10.59,10.017796030116358
2025-02-21,R214,11.18,16.019164955509925
2025-02-21,R2040,11.25,14.940451745379876
2025-02-21,R2038,11.045,13.103353867214237
2025-02-21,R2037,10.995,11.942505133470226
2025-02-21,R209,10.8,11.104722792607802
2025-02-21,R186,8.335,1.828884325804244
2025-02-21,R2033,10.055,8.10403832991102
2025-02-21,R2032,9.875,7.104722792607803
2025-02-21,R213,9.555,6.017796030116359
2025-02-21,R2030,9.16,4.941820670773443
